"image","mask","has_defect"
"train/11663.png","train/11663_GT.png","0"
"train/11664.png","train/11664_GT.png","0"
"train/11666.png","train/11666_GT.png","0"
"train/11667.png","train/11667_GT.png","0"
"train/11668.png","train/11668_GT.png","0"
"train/11669.png","train/11669_GT.png","1"
"train/11670.png","train/11670_GT.png","1"
"train/11671.png","train/11671_GT.png","0"
"train/11672.png","train/11672_GT.png","0"
"train/11673.png","train/11673_GT.png","0"
"train/11674.png","train/11674_GT.png","0"
"train/11675.png","train/11675_GT.png","0"
"train/11677.png","train/11677_GT.png","0"
"train/11679.png","train/11679_GT.png","0"
"train/11680.png","train/11680_GT.png","0"
"train/11681.png","train/11681_GT.png","0"
"train/11682.png","train/11682_GT.png","0"
"train/11683.png","train/11683_GT.png","0"
"train/11684.png","train/11684_GT.png","0"
"train/11685.png","train/11685_GT.png","0"
"train/11687.png","train/11687_GT.png","0"
"train/11688.png","train/11688_GT.png","0"
"train/11690.png","train/11690_GT.png","0"
"train/11691.png","train/11691_GT.png","0"
"train/11692.png","train/11692_GT.png","0"
"train/11694.png","train/11694_GT.png","0"
"train/11695.png","train/11695_GT.png","1"
"train/11696.png","train/11696_GT.png","0"
"train/11697.png","train/11697_GT.png","0"
"train/11698.png","train/11698_GT.png","0"
"train/11699.png","train/11699_GT.png","0"
"train/11701.png","train/11701_GT.png","0"
"train/11702.png","train/11702_GT.png","0"
"train/11703.png","train/11703_GT.png","0"
"train/11704.png","train/11704_GT.png","0"
"train/11706.png","train/11706_GT.png","0"
"train/11707.png","train/11707_GT.png","0"
"train/11709.png","train/11709_GT.png","0"
"train/11710.png","train/11710_GT.png","0"
"train/11712.png","train/11712_GT.png","0"
"train/11713.png","train/11713_GT.png","1"
"train/11714.png","train/11714_GT.png","0"
"train/11715.png","train/11715_GT.png","0"
"train/11716.png","train/11716_GT.png","0"
"train/11717.png","train/11717_GT.png","0"
"train/11718.png","train/11718_GT.png","0"
"train/11719.png","train/11719_GT.png","0"
"train/11720.png","train/11720_GT.png","0"
"train/11721.png","train/11721_GT.png","0"
"train/11722.png","train/11722_GT.png","0"
"train/11723.png","train/11723_GT.png","0"
"train/11724.png","train/11724_GT.png","0"
"train/11725.png","train/11725_GT.png","0"
"train/11726.png","train/11726_GT.png","0"
"train/11727.png","train/11727_GT.png","0"
"train/11728.png","train/11728_GT.png","0"
"train/11730.png","train/11730_GT.png","0"
"train/11731.png","train/11731_GT.png","0"
"train/11732.png","train/11732_GT.png","0"
"train/11733.png","train/11733_GT.png","0"
"train/11734.png","train/11734_GT.png","0"
"train/11735.png","train/11735_GT.png","0"
"train/11736.png","train/11736_GT.png","0"
"train/11737.png","train/11737_GT.png","0"
"train/11738.png","train/11738_GT.png","0"
"train/11739.png","train/11739_GT.png","1"
"train/11740.png","train/11740_GT.png","0"
"train/11741.png","train/11741_GT.png","0"
"train/11742.png","train/11742_GT.png","0"
"train/11744.png","train/11744_GT.png","0"
"train/11745.png","train/11745_GT.png","0"
"train/11746.png","train/11746_GT.png","1"
"train/11748.png","train/11748_GT.png","0"
"train/11749.png","train/11749_GT.png","0"
"train/11751.png","train/11751_GT.png","0"
"train/11752.png","train/11752_GT.png","0"
"train/11753.png","train/11753_GT.png","0"
"train/11755.png","train/11755_GT.png","1"
"train/11757.png","train/11757_GT.png","0"
"train/11758.png","train/11758_GT.png","0"
"train/11760.png","train/11760_GT.png","0"
"train/11761.png","train/11761_GT.png","0"
"train/11762.png","train/11762_GT.png","0"
"train/11763.png","train/11763_GT.png","0"
"train/11764.png","train/11764_GT.png","0"
"train/11765.png","train/11765_GT.png","0"
"train/11766.png","train/11766_GT.png","0"
"train/11767.png","train/11767_GT.png","0"
"train/11768.png","train/11768_GT.png","0"
"train/11771.png","train/11771_GT.png","0"
"train/11772.png","train/11772_GT.png","0"
"train/11774.png","train/11774_GT.png","0"
"train/11775.png","train/11775_GT.png","1"
"train/11776.png","train/11776_GT.png","0"
"train/11777.png","train/11777_GT.png","0"
"train/11780.png","train/11780_GT.png","0"
"train/11782.png","train/11782_GT.png","0"
"train/11785.png","train/11785_GT.png","0"
"train/11786.png","train/11786_GT.png","0"
"train/11787.png","train/11787_GT.png","0"
"train/11788.png","train/11788_GT.png","0"
"train/11789.png","train/11789_GT.png","0"
"train/11790.png","train/11790_GT.png","0"
"train/11791.png","train/11791_GT.png","0"
"train/11792.png","train/11792_GT.png","0"
"train/11793.png","train/11793_GT.png","0"
"train/11794.png","train/11794_GT.png","0"
"train/11795.png","train/11795_GT.png","0"
"train/11796.png","train/11796_GT.png","0"
"train/11798.png","train/11798_GT.png","0"
"train/11800.png","train/11800_GT.png","1"
"train/11801.png","train/11801_GT.png","0"
"train/11802.png","train/11802_GT.png","0"
"train/11804.png","train/11804_GT.png","1"
"train/11805.png","train/11805_GT.png","0"
"train/11806.png","train/11806_GT.png","0"
"train/11807.png","train/11807_GT.png","0"
"train/11808.png","train/11808_GT.png","1"
"train/11809.png","train/11809_GT.png","0"
"train/11810.png","train/11810_GT.png","1"
"train/11811.png","train/11811_GT.png","0"
"train/11812.png","train/11812_GT.png","0"
"train/11813.png","train/11813_GT.png","0"
"train/11815.png","train/11815_GT.png","0"
"train/11816.png","train/11816_GT.png","0"
"train/11817.png","train/11817_GT.png","0"
"train/11818.png","train/11818_GT.png","0"
"train/11819.png","train/11819_GT.png","0"
"train/11820.png","train/11820_GT.png","0"
"train/11821.png","train/11821_GT.png","0"
"train/11822.png","train/11822_GT.png","0"
"train/11823.png","train/11823_GT.png","0"
"train/11824.png","train/11824_GT.png","0"
"train/11826.png","train/11826_GT.png","0"
"train/11829.png","train/11829_GT.png","0"
"train/11830.png","train/11830_GT.png","0"
"train/11832.png","train/11832_GT.png","1"
"train/11833.png","train/11833_GT.png","0"
"train/11834.png","train/11834_GT.png","0"
"train/11835.png","train/11835_GT.png","0"
"train/11836.png","train/11836_GT.png","1"
"train/11837.png","train/11837_GT.png","0"
"train/11838.png","train/11838_GT.png","0"
"train/11839.png","train/11839_GT.png","0"
"train/11840.png","train/11840_GT.png","0"
"train/11843.png","train/11843_GT.png","0"
"train/11844.png","train/11844_GT.png","0"
"train/11845.png","train/11845_GT.png","0"
"train/11846.png","train/11846_GT.png","0"
"train/11847.png","train/11847_GT.png","0"
"train/11848.png","train/11848_GT.png","0"
"train/11851.png","train/11851_GT.png","1"
"train/11854.png","train/11854_GT.png","0"
"train/11855.png","train/11855_GT.png","0"
"train/11857.png","train/11857_GT.png","0"
"train/11858.png","train/11858_GT.png","1"
"train/11859.png","train/11859_GT.png","0"
"train/11860.png","train/11860_GT.png","0"
"train/11861.png","train/11861_GT.png","0"
"train/11862.png","train/11862_GT.png","0"
"train/11863.png","train/11863_GT.png","0"
"train/11864.png","train/11864_GT.png","0"
"train/11865.png","train/11865_GT.png","0"
"train/11866.png","train/11866_GT.png","0"
"train/11868.png","train/11868_GT.png","0"
"train/11869.png","train/11869_GT.png","0"
"train/11870.png","train/11870_GT.png","1"
"train/11871.png","train/11871_GT.png","0"
"train/11872.png","train/11872_GT.png","0"
"train/11873.png","train/11873_GT.png","0"
"train/11874.png","train/11874_GT.png","1"
"train/11875.png","train/11875_GT.png","0"
"train/11876.png","train/11876_GT.png","0"
"train/11877.png","train/11877_GT.png","0"
"train/11878.png","train/11878_GT.png","0"
"train/11879.png","train/11879_GT.png","0"
"train/11880.png","train/11880_GT.png","0"
"train/11881.png","train/11881_GT.png","0"
"train/11883.png","train/11883_GT.png","0"
"train/11884.png","train/11884_GT.png","1"
"train/11885.png","train/11885_GT.png","0"
"train/11886.png","train/11886_GT.png","0"
"train/11887.png","train/11887_GT.png","0"
"train/11888.png","train/11888_GT.png","0"
"train/11889.png","train/11889_GT.png","0"
"train/11890.png","train/11890_GT.png","0"
"train/11891.png","train/11891_GT.png","0"
"train/11892.png","train/11892_GT.png","0"
"train/11894.png","train/11894_GT.png","0"
"train/11896.png","train/11896_GT.png","0"
"train/11897.png","train/11897_GT.png","0"
"train/11898.png","train/11898_GT.png","0"
"train/11899.png","train/11899_GT.png","1"
"train/11900.png","train/11900_GT.png","0"
"train/11901.png","train/11901_GT.png","0"
"train/11902.png","train/11902_GT.png","0"
"train/11903.png","train/11903_GT.png","0"
"train/11904.png","train/11904_GT.png","0"
"train/11906.png","train/11906_GT.png","0"
"train/11907.png","train/11907_GT.png","0"
"train/11908.png","train/11908_GT.png","0"
"train/11909.png","train/11909_GT.png","0"
"train/11913.png","train/11913_GT.png","0"
"train/11914.png","train/11914_GT.png","0"
"train/11915.png","train/11915_GT.png","0"
"train/11916.png","train/11916_GT.png","0"
"train/11917.png","train/11917_GT.png","1"
"train/11918.png","train/11918_GT.png","0"
"train/11920.png","train/11920_GT.png","1"
"train/11921.png","train/11921_GT.png","0"
"train/11923.png","train/11923_GT.png","1"
"train/11924.png","train/11924_GT.png","1"
"train/11925.png","train/11925_GT.png","0"
"train/11927.png","train/11927_GT.png","1"
"train/11928.png","train/11928_GT.png","0"
"train/11929.png","train/11929_GT.png","0"
"train/11930.png","train/11930_GT.png","0"
"train/11931.png","train/11931_GT.png","0"
"train/11932.png","train/11932_GT.png","0"
"train/11934.png","train/11934_GT.png","0"
"train/11935.png","train/11935_GT.png","0"
"train/11936.png","train/11936_GT.png","0"
"train/11937.png","train/11937_GT.png","0"
"train/11938.png","train/11938_GT.png","0"
"train/11940.png","train/11940_GT.png","0"
"train/11941.png","train/11941_GT.png","0"
"train/11942.png","train/11942_GT.png","0"
"train/11943.png","train/11943_GT.png","0"
"train/11944.png","train/11944_GT.png","0"
"train/11946.png","train/11946_GT.png","0"
"train/11949.png","train/11949_GT.png","0"
"train/11953.png","train/11953_GT.png","0"
"train/11954.png","train/11954_GT.png","0"
"train/11957.png","train/11957_GT.png","1"
"train/11958.png","train/11958_GT.png","0"
"train/11959.png","train/11959_GT.png","0"
"train/11960.png","train/11960_GT.png","0"
"train/11961.png","train/11961_GT.png","0"
"train/11965.png","train/11965_GT.png","0"
"train/11966.png","train/11966_GT.png","0"
"train/11967.png","train/11967_GT.png","0"
"train/11968.png","train/11968_GT.png","0"
"train/11969.png","train/11969_GT.png","1"
"train/11970.png","train/11970_GT.png","0"
"train/11971.png","train/11971_GT.png","0"
"train/11972.png","train/11972_GT.png","0"
"train/11973.png","train/11973_GT.png","0"
"train/11974.png","train/11974_GT.png","0"
"train/11975.png","train/11975_GT.png","0"
"train/11976.png","train/11976_GT.png","0"
"train/11977.png","train/11977_GT.png","0"
"train/11979.png","train/11979_GT.png","0"
"train/11980.png","train/11980_GT.png","1"
"train/11981.png","train/11981_GT.png","0"
"train/11982.png","train/11982_GT.png","0"
"train/11983.png","train/11983_GT.png","0"
"train/11984.png","train/11984_GT.png","0"
"train/11985.png","train/11985_GT.png","0"
"train/11986.png","train/11986_GT.png","1"
"train/11987.png","train/11987_GT.png","0"
"train/11988.png","train/11988_GT.png","0"
"train/11989.png","train/11989_GT.png","0"
"train/11990.png","train/11990_GT.png","0"
"train/11991.png","train/11991_GT.png","0"
"train/11992.png","train/11992_GT.png","0"
"train/11994.png","train/11994_GT.png","0"
"train/11995.png","train/11995_GT.png","0"
"train/11998.png","train/11998_GT.png","0"
"train/11999.png","train/11999_GT.png","0"
"train/12000.png","train/12000_GT.png","0"
"train/12001.png","train/12001_GT.png","0"
"train/12002.png","train/12002_GT.png","0"
"train/12003.png","train/12003_GT.png","0"
"train/12004.png","train/12004_GT.png","0"
"train/12005.png","train/12005_GT.png","0"
"train/12006.png","train/12006_GT.png","0"
"train/12007.png","train/12007_GT.png","0"
"train/12008.png","train/12008_GT.png","1"
"train/12009.png","train/12009_GT.png","0"
"train/12010.png","train/12010_GT.png","0"
"train/12011.png","train/12011_GT.png","0"
"train/12012.png","train/12012_GT.png","0"
"train/12013.png","train/12013_GT.png","0"
"train/12014.png","train/12014_GT.png","0"
"train/12015.png","train/12015_GT.png","0"
"train/12016.png","train/12016_GT.png","0"
"train/12017.png","train/12017_GT.png","0"
"train/12018.png","train/12018_GT.png","0"
"train/12019.png","train/12019_GT.png","0"
"train/12020.png","train/12020_GT.png","0"
"train/12021.png","train/12021_GT.png","0"
"train/12023.png","train/12023_GT.png","0"
"train/12024.png","train/12024_GT.png","0"
"train/12025.png","train/12025_GT.png","0"
"train/12026.png","train/12026_GT.png","1"
"train/12027.png","train/12027_GT.png","0"
"train/12028.png","train/12028_GT.png","1"
"train/12029.png","train/12029_GT.png","0"
"train/12030.png","train/12030_GT.png","0"
"train/12031.png","train/12031_GT.png","0"
"train/12032.png","train/12032_GT.png","0"
"train/12033.png","train/12033_GT.png","0"
"train/12034.png","train/12034_GT.png","0"
"train/12035.png","train/12035_GT.png","0"
"train/12036.png","train/12036_GT.png","0"
"train/12037.png","train/12037_GT.png","0"
"train/12038.png","train/12038_GT.png","0"
"train/12039.png","train/12039_GT.png","0"
"train/12040.png","train/12040_GT.png","0"
"train/12042.png","train/12042_GT.png","0"
"train/12043.png","train/12043_GT.png","0"
"train/12044.png","train/12044_GT.png","0"
"train/12045.png","train/12045_GT.png","0"
"train/12046.png","train/12046_GT.png","0"
"train/12047.png","train/12047_GT.png","0"
"train/12048.png","train/12048_GT.png","0"
"train/12049.png","train/12049_GT.png","0"
"train/12050.png","train/12050_GT.png","1"
"train/12053.png","train/12053_GT.png","0"
"train/12054.png","train/12054_GT.png","0"
"train/12055.png","train/12055_GT.png","0"
"train/12056.png","train/12056_GT.png","1"
"train/12057.png","train/12057_GT.png","0"
"train/12058.png","train/12058_GT.png","0"
"train/12061.png","train/12061_GT.png","0"
"train/12062.png","train/12062_GT.png","0"
"train/12063.png","train/12063_GT.png","0"
"train/12064.png","train/12064_GT.png","0"
"train/12065.png","train/12065_GT.png","0"
"train/12067.png","train/12067_GT.png","0"
"train/12068.png","train/12068_GT.png","0"
"train/12069.png","train/12069_GT.png","0"
"train/12070.png","train/12070_GT.png","1"
"train/12071.png","train/12071_GT.png","1"
"train/12072.png","train/12072_GT.png","0"
"train/12073.png","train/12073_GT.png","0"
"train/12075.png","train/12075_GT.png","0"
"train/12076.png","train/12076_GT.png","0"
"train/12077.png","train/12077_GT.png","0"
"train/12078.png","train/12078_GT.png","0"
"train/12079.png","train/12079_GT.png","0"
"train/12080.png","train/12080_GT.png","1"
"train/12081.png","train/12081_GT.png","1"
"train/12082.png","train/12082_GT.png","0"
"train/12083.png","train/12083_GT.png","0"
"train/12084.png","train/12084_GT.png","0"
"train/12085.png","train/12085_GT.png","0"
"train/12086.png","train/12086_GT.png","0"
"train/12088.png","train/12088_GT.png","0"
"train/12089.png","train/12089_GT.png","0"
"train/12090.png","train/12090_GT.png","0"
"train/12091.png","train/12091_GT.png","0"
"train/12092.png","train/12092_GT.png","0"
"train/12093.png","train/12093_GT.png","0"
"train/12094.png","train/12094_GT.png","0"
"train/12095.png","train/12095_GT.png","0"
"train/12097.png","train/12097_GT.png","0"
"train/12098.png","train/12098_GT.png","0"
"train/12099.png","train/12099_GT.png","0"
"train/12100.png","train/12100_GT.png","0"
"train/12102.png","train/12102_GT.png","0"
"train/12103.png","train/12103_GT.png","0"
"train/12105.png","train/12105_GT.png","1"
"train/12107.png","train/12107_GT.png","0"
"train/12108.png","train/12108_GT.png","0"
"train/12110.png","train/12110_GT.png","0"
"train/12112.png","train/12112_GT.png","0"
"train/12113.png","train/12113_GT.png","0"
"train/12114.png","train/12114_GT.png","0"
"train/12115.png","train/12115_GT.png","0"
"train/12116.png","train/12116_GT.png","0"
"train/12117.png","train/12117_GT.png","0"
"train/12118.png","train/12118_GT.png","0"
"train/12119.png","train/12119_GT.png","0"
"train/12120.png","train/12120_GT.png","0"
"train/12121.png","train/12121_GT.png","0"
"train/12122.png","train/12122_GT.png","0"
"train/12124.png","train/12124_GT.png","0"
"train/12125.png","train/12125_GT.png","0"
"train/12126.png","train/12126_GT.png","0"
"train/12127.png","train/12127_GT.png","0"
"train/12130.png","train/12130_GT.png","0"
"train/12131.png","train/12131_GT.png","1"
"train/12132.png","train/12132_GT.png","0"
"train/12133.png","train/12133_GT.png","0"
"train/12134.png","train/12134_GT.png","0"
"train/12135.png","train/12135_GT.png","0"
"train/12136.png","train/12136_GT.png","0"
"train/12137.png","train/12137_GT.png","0"
"train/12138.png","train/12138_GT.png","0"
"train/12140.png","train/12140_GT.png","0"
"train/12141.png","train/12141_GT.png","1"
"train/12144.png","train/12144_GT.png","0"
"train/12145.png","train/12145_GT.png","0"
"train/12146.png","train/12146_GT.png","1"
"train/12147.png","train/12147_GT.png","0"
"train/12149.png","train/12149_GT.png","0"
"train/12150.png","train/12150_GT.png","0"
"train/12151.png","train/12151_GT.png","0"
"train/12153.png","train/12153_GT.png","0"
"train/12154.png","train/12154_GT.png","0"
"train/12155.png","train/12155_GT.png","0"
"train/12156.png","train/12156_GT.png","0"
"train/12158.png","train/12158_GT.png","0"
"train/12159.png","train/12159_GT.png","0"
"train/12160.png","train/12160_GT.png","1"
"train/12161.png","train/12161_GT.png","0"
"train/12164.png","train/12164_GT.png","0"
"train/12165.png","train/12165_GT.png","0"
"train/12166.png","train/12166_GT.png","0"
"train/12167.png","train/12167_GT.png","0"
"train/12168.png","train/12168_GT.png","0"
"train/12169.png","train/12169_GT.png","0"
"train/12170.png","train/12170_GT.png","0"
"train/12171.png","train/12171_GT.png","0"
"train/12172.png","train/12172_GT.png","0"
"train/12173.png","train/12173_GT.png","0"
"train/12174.png","train/12174_GT.png","0"
"train/12175.png","train/12175_GT.png","0"
"train/12177.png","train/12177_GT.png","0"
"train/12178.png","train/12178_GT.png","0"
"train/12180.png","train/12180_GT.png","0"
"train/12181.png","train/12181_GT.png","0"
"train/12183.png","train/12183_GT.png","0"
"train/12184.png","train/12184_GT.png","0"
"train/12187.png","train/12187_GT.png","0"
"train/12188.png","train/12188_GT.png","0"
"train/12189.png","train/12189_GT.png","0"
"train/12190.png","train/12190_GT.png","0"
"train/12191.png","train/12191_GT.png","1"
"train/12193.png","train/12193_GT.png","0"
"train/12194.png","train/12194_GT.png","0"
"train/12195.png","train/12195_GT.png","0"
"train/12196.png","train/12196_GT.png","0"
"train/12197.png","train/12197_GT.png","0"
"train/12198.png","train/12198_GT.png","0"
"train/12199.png","train/12199_GT.png","0"
"train/12200.png","train/12200_GT.png","0"
"train/12201.png","train/12201_GT.png","1"
"train/12202.png","train/12202_GT.png","0"
"train/12203.png","train/12203_GT.png","0"
"train/12205.png","train/12205_GT.png","0"
"train/12206.png","train/12206_GT.png","0"
"train/12207.png","train/12207_GT.png","0"
"train/12208.png","train/12208_GT.png","0"
"train/12209.png","train/12209_GT.png","0"
"train/12211.png","train/12211_GT.png","0"
"train/12214.png","train/12214_GT.png","0"
"train/12216.png","train/12216_GT.png","1"
"train/12217.png","train/12217_GT.png","0"
"train/12219.png","train/12219_GT.png","0"
"train/12220.png","train/12220_GT.png","0"
"train/12222.png","train/12222_GT.png","0"
"train/12224.png","train/12224_GT.png","0"
"train/12225.png","train/12225_GT.png","0"
"train/12227.png","train/12227_GT.png","0"
"train/12228.png","train/12228_GT.png","0"
"train/12229.png","train/12229_GT.png","0"
"train/12230.png","train/12230_GT.png","0"
"train/12232.png","train/12232_GT.png","0"
"train/12233.png","train/12233_GT.png","1"
"train/12234.png","train/12234_GT.png","0"
"train/12235.png","train/12235_GT.png","0"
"train/12236.png","train/12236_GT.png","0"
"train/12237.png","train/12237_GT.png","1"
"train/12238.png","train/12238_GT.png","0"
"train/12239.png","train/12239_GT.png","0"
"train/12240.png","train/12240_GT.png","0"
"train/12241.png","train/12241_GT.png","0"
"train/12242.png","train/12242_GT.png","0"
"train/12243.png","train/12243_GT.png","0"
"train/12244.png","train/12244_GT.png","1"
"train/12246.png","train/12246_GT.png","0"
"train/12247.png","train/12247_GT.png","0"
"train/12250.png","train/12250_GT.png","0"
"train/12252.png","train/12252_GT.png","0"
"train/12253.png","train/12253_GT.png","0"
"train/12254.png","train/12254_GT.png","0"
"train/12255.png","train/12255_GT.png","1"
"train/12257.png","train/12257_GT.png","0"
"train/12258.png","train/12258_GT.png","0"
"train/12259.png","train/12259_GT.png","0"
"train/12261.png","train/12261_GT.png","0"
"train/12264.png","train/12264_GT.png","0"
"train/12265.png","train/12265_GT.png","0"
"train/12266.png","train/12266_GT.png","0"
"train/12267.png","train/12267_GT.png","0"
"train/12269.png","train/12269_GT.png","0"
"train/12271.png","train/12271_GT.png","0"
"train/12272.png","train/12272_GT.png","0"
"train/12274.png","train/12274_GT.png","1"
"train/12277.png","train/12277_GT.png","0"
"train/12278.png","train/12278_GT.png","0"
"train/12280.png","train/12280_GT.png","0"
"train/12282.png","train/12282_GT.png","0"
"train/12283.png","train/12283_GT.png","0"
"train/12284.png","train/12284_GT.png","0"
"train/12285.png","train/12285_GT.png","0"
"train/12286.png","train/12286_GT.png","0"
"train/12287.png","train/12287_GT.png","1"
"train/12288.png","train/12288_GT.png","1"
"train/12289.png","train/12289_GT.png","0"
"train/12290.png","train/12290_GT.png","0"
"train/12291.png","train/12291_GT.png","0"
"train/12292.png","train/12292_GT.png","0"
"train/12294.png","train/12294_GT.png","0"
"train/12295.png","train/12295_GT.png","0"
"train/12296.png","train/12296_GT.png","0"
"train/12297.png","train/12297_GT.png","0"
"train/12300.png","train/12300_GT.png","0"
"train/12301.png","train/12301_GT.png","1"
"train/12302.png","train/12302_GT.png","0"
"train/12303.png","train/12303_GT.png","1"
"train/12305.png","train/12305_GT.png","0"
"train/12306.png","train/12306_GT.png","0"
"train/12307.png","train/12307_GT.png","0"
"train/12308.png","train/12308_GT.png","0"
"train/12309.png","train/12309_GT.png","0"
"train/12310.png","train/12310_GT.png","0"
"train/12312.png","train/12312_GT.png","0"
"train/12314.png","train/12314_GT.png","1"
"train/12316.png","train/12316_GT.png","0"
"train/12317.png","train/12317_GT.png","1"
"train/12318.png","train/12318_GT.png","0"
"train/12319.png","train/12319_GT.png","0"
"train/12320.png","train/12320_GT.png","0"
"train/12321.png","train/12321_GT.png","0"
"train/12322.png","train/12322_GT.png","0"
"train/12323.png","train/12323_GT.png","0"
"train/12324.png","train/12324_GT.png","0"
"train/12325.png","train/12325_GT.png","0"
"train/12327.png","train/12327_GT.png","0"
"train/12329.png","train/12329_GT.png","0"
"train/12330.png","train/12330_GT.png","0"
